ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C5,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C5_EAE,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP75_pop_WPOP20_C5,RP75_pop_WPOP20_C4,RP75_pop_WPOP20_C3,RP75_pop_WPOP20_C2,RP75_pop_WPOP20_C1,RP75_pop_WPOP20_C0,RP75_pop_WPOP20_C5_EAE,RP75_pop_WPOP20_C4_EAE,RP75_pop_WPOP20_C3_EAE,RP75_pop_WPOP20_C2_EAE,RP75_pop_WPOP20_C1_EAE,RP75_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP250_pop_WPOP20_C5,RP250_pop_WPOP20_C4,RP250_pop_WPOP20_C3,RP250_pop_WPOP20_C2,RP250_pop_WPOP20_C1,RP250_pop_WPOP20_C0,RP250_pop_WPOP20_C5_EAE,RP250_pop_WPOP20_C4_EAE,RP250_pop_WPOP20_C3_EAE,RP250_pop_WPOP20_C2_EAE,RP250_pop_WPOP20_C1_EAE,RP250_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,RP1000_pop_WPOP20_C5,RP1000_pop_WPOP20_C4,RP1000_pop_WPOP20_C3,RP1000_pop_WPOP20_C2,RP1000_pop_WPOP20_C1,RP1000_pop_WPOP20_C0,RP1000_pop_WPOP20_C5_EAE,RP1000_pop_WPOP20_C4_EAE,RP1000_pop_WPOP20_C3_EAE,RP1000_pop_WPOP20_C2_EAE,RP1000_pop_WPOP20_C1_EAE,RP1000_pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
20805,208,2,KHM,Kampong Preah,Sangkae,Battambang,Cambodia,9938.441,0.0,0.0,0.0,0.0,63.097,63.097,0.0,0.0,0.0,0.0,12.619,12.619,0.0,0.0,0.0,0.0,63.097,63.097,0.0,0.0,0.0,0.0,6.31,6.31,0.0,0.0,0.0,0.0,63.097,63.097,0.0,0.0,0.0,0.0,3.155,3.155,0.0,0.0,0.0,0.0,852.766,852.766,0.0,0.0,0.0,0.0,25.583,25.583,0.0,0.0,0.0,0.0,1337.567,1337.567,0.0,0.0,0.0,0.0,8.917,8.917,0.0,0.0,0.0,0.0,1626.57,1626.57,0.0,0.0,0.0,0.0,5.422,5.422,0.0,0.0,0.0,262.894,2980.124,2980.124,0.0,0.0,0.0,1.314,14.901,14.901,0.0,0.0,0.0,462.621,3307.291,3307.291,0.0,0.0,0.0,0.463,3.307,3.307,0.0,0.0,262.894,778.737,5409.739,5409.739,0.0,0.0,0.526,1.557,10.819,10.819,0.0,0.0,678.165,954.332,7100.716,7100.716,0.0,0.0,0.678,0.954,7.101,7.101,0.0,0.0,1.204,4.289,98.134,98.134,0.0,0.0,0.012,0.043,0.987,0.987
40105,401,4,KHM,Kampong Preah Kokir,Baribour,Kampong Chhnang,Cambodia,1543.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20806,208,2,KHM,Kampong Prieng,Sangkae,Battambang,Cambodia,8028.947,0.0,0.0,70.484,470.183,891.077,891.077,0.0,0.0,14.097,94.037,178.215,178.215,0.0,0.0,189.663,759.011,1413.246,1413.246,0.0,0.0,18.966,75.901,141.325,141.325,0.0,0.0,189.663,833.856,1443.858,1443.858,0.0,0.0,9.483,41.693,72.193,72.193,0.0,0.0,907.55,2721.777,4636.096,4636.096,0.0,0.0,27.227,81.653,139.083,139.083,0.0,104.816,1755.033,3707.735,5570.858,5570.858,0.0,0.699,11.7,24.718,37.139,37.139,0.0,104.816,2285.456,4457.138,6212.937,6212.937,0.0,0.349,7.618,14.857,20.71,20.71,0.0,252.964,3096.211,6026.219,6765.443,6765.443,0.0,1.265,15.481,30.131,33.827,33.827,0.0,370.165,3935.054,6258.629,6902.623,6902.623,0.0,0.37,3.935,6.259,6.903,6.903,0.0,890.194,5233.681,6567.417,7145.298,7145.298,0.0,1.78,10.467,13.135,14.291,14.291,0.0,1622.28,6082.898,6890.824,7349.382,7349.382,0.0,1.622,6.083,6.891,7.349,7.349,0.0,6.086,125.058,389.275,651.034,651.034,0.0,0.076,1.558,4.848,8.109,8.109
30801,308,3,KHM,Kampong Reab,Kaoh Soutin,Kampong Cham,Cambodia,4021.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.617,10.617,10.617,10.617,0.0,0.0,1.062,1.062,1.062,1.062,0.0,255.337,558.04,581.939,592.953,592.953,0.0,12.767,27.902,29.097,29.648,29.648,10.617,511.436,569.054,604.947,623.164,623.164,0.319,15.343,17.072,18.148,18.695,18.695,10.617,534.347,592.953,623.164,635.902,635.902,0.071,3.562,3.953,4.154,4.239,4.239,10.617,545.362,604.947,635.902,765.592,765.592,0.035,1.818,2.016,2.12,2.552,2.552,10.617,581.048,765.592,800.499,800.499,800.499,0.053,2.905,3.828,4.002,4.002,4.002,10.617,623.164,765.592,800.499,800.499,800.499,0.011,0.623,0.766,0.8,0.8,0.8,522.45,635.902,800.499,929.659,929.659,929.659,1.045,1.272,1.601,1.859,1.859,1.859,569.054,789.661,929.659,929.659,1234.045,1234.045,0.569,0.79,0.93,0.93,1.234,1.234,2.102,39.08,59.129,62.173,64.092,64.092,0.052,0.972,1.47,1.546,1.594,1.594
210606,2106,21,KHM,Kampong Reab,Prey Kabbas,Takeo,Cambodia,7583.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.168,125.168,125.168,125.168,0.0,0.0,3.755,3.755,3.755,3.755,0.0,0.0,125.168,125.168,821.036,821.036,0.0,0.0,0.834,0.834,5.474,5.474,0.0,0.0,125.168,343.296,1191.572,1191.572,0.0,0.0,0.417,1.144,3.972,3.972,0.0,125.168,125.168,1328.146,1609.834,1609.834,0.0,0.626,0.626,6.641,8.049,8.049,0.0,125.168,343.296,1366.022,2004.949,2004.949,0.0,0.125,0.343,1.366,2.005,2.005,0.0,1475.566,3346.715,4788.58,5327.664,5327.664,0.0,2.951,6.693,9.577,10.655,10.655,125.168,3518.707,5255.916,5523.085,5708.994,5708.994,0.125,3.519,5.256,5.523,5.709,5.709,0.125,7.221,17.925,28.841,39.619,39.619,0.002,0.095,0.236,0.38,0.522,0.522
60303,603,6,KHM,Kampong Roteh,Stueng Saen,Kampong Thom,Cambodia,3308.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.445,202.078,1292.349,2036.568,2036.568,0.0,3.022,10.104,64.617,101.828,101.828,0.0,60.445,1588.25,2049.265,2196.747,2196.747,0.0,1.813,47.648,61.478,65.902,65.902,0.0,108.623,1808.489,2085.164,2284.211,2284.211,0.0,0.724,12.057,13.901,15.228,15.228,0.0,152.386,1953.753,2085.164,2301.114,2301.114,0.0,0.508,6.513,6.951,7.67,7.67,0.0,1043.271,2085.164,2196.747,2382.139,2382.139,0.0,5.216,10.426,10.984,11.911,11.911,0.0,1197.295,2085.164,2196.747,2382.139,2382.139,0.0,1.197,2.085,2.197,2.382,2.382,0.0,1621.008,2196.747,2359.683,2454.41,2454.41,0.0,3.242,4.393,4.719,4.909,4.909,0.0,1879.495,2196.747,2397.905,2472.32,2472.32,0.0,1.879,2.197,2.398,2.472,2.472,0.0,17.603,95.422,167.245,212.303,212.303,0.0,0.532,2.884,5.055,6.417,6.417
141109,1411,14,KHM,Kampong Ruessei,Pur Rieng,Prey Veng,Cambodia,5712.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.286,256.408,967.737,1127.559,1255.775,1255.775,0.999,7.692,29.032,33.827,37.673,37.673,33.286,855.263,1255.775,1336.313,1452.838,1452.838,0.222,5.702,8.372,8.909,9.686,9.686,33.286,1056.278,1336.313,1465.983,1696.848,1696.848,0.111,3.521,4.454,4.887,5.656,5.656,338.714,1295.68,1602.24,1869.973,1958.764,1958.764,1.694,6.478,8.011,9.35,9.794,9.794,594.133,1336.313,1802.76,1932.7,2047.403,2047.403,0.594,1.336,1.803,1.933,2.047,2.047,1018.084,1602.24,2008.825,2126.393,2250.277,2250.277,2.036,3.204,4.018,4.253,4.501,4.501,1255.775,1946.094,2263.104,2396.593,2638.688,2638.688,1.256,1.946,2.263,2.397,2.639,2.639,6.911,29.88,57.953,65.554,71.995,71.995,0.121,0.523,1.015,1.148,1.26,1.26
81106,811,8,KHM,Kampong Samnanh,Ta Khmau,Kandal,Cambodia,22372.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.316,6235.302,13106.393,14523.164,15546.975,15546.975,2.427,31.177,65.532,72.616,77.735,77.735,1303.4,8871.416,13963.488,15155.654,16349.298,16349.298,1.303,8.871,13.963,15.156,16.349,16.349,2980.075,12355.149,15332.371,16837.825,17837.668,17837.668,5.96,24.71,30.665,33.676,35.675,35.675,3682.128,13863.074,16510.302,17776.769,18918.925,18918.925,3.682,13.863,16.51,17.777,18.919,18.919,13.372,78.621,126.67,139.224,148.678,148.678,0.06,0.351,0.566,0.622,0.665,0.665
70704,707,7,KHM,Kampong Samraong,Tuek Chhou,Kampot,Cambodia,1490.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.487,343.487,0.0,0.0,0.0,0.0,10.305,10.305,0.0,0.0,0.0,0.0,343.487,343.487,0.0,0.0,0.0,0.0,2.29,2.29,0.0,0.0,0.0,343.487,343.487,343.487,0.0,0.0,0.0,1.145,1.145,1.145,0.0,0.0,343.487,343.487,639.987,639.987,0.0,0.0,1.717,1.717,3.2,3.2,0.0,0.0,343.487,639.987,974.143,974.143,0.0,0.0,0.343,0.64,0.974,0.974,0.0,343.487,639.987,974.143,974.143,974.143,0.0,0.687,1.28,1.948,1.948,1.948,0.0,639.987,974.143,974.143,974.143,974.143,0.0,0.64,0.974,0.974,0.974,0.974,0.0,1.327,4.315,6.425,20.836,20.836,0.0,0.089,0.289,0.431,1.398,1.398
180402,1804,18,KHM,Kampong Seila,Kampong Seila,Preah Sihanouk,Cambodia,6490.669,0.0,71.007,296.894,384.234,523.997,523.997,0.0,14.201,59.379,76.847,104.799,104.799,0.0,159.499,411.0,542.142,750.512,750.512,0.0,15.95,41.1,54.214,75.051,75.051,0.0,272.499,576.616,676.053,974.15,974.15,0.0,13.625,28.831,33.803,48.708,48.708,39.816,555.791,683.777,889.96,1261.836,1261.836,1.194,16.674,20.513,26.699,37.855,37.855,78.904,561.571,711.418,965.66,1359.703,1359.703,0.526,3.744,4.743,6.438,9.065,9.065,113.987,563.645,755.181,1109.147,1498.279,1498.279,0.38,1.879,2.517,3.697,4.994,4.994,201.262,621.171,835.29,1299.971,1610.198,1610.198,1.006,3.106,4.176,6.5,8.051,8.051,278.869,622.377,835.29,1329.547,1611.636,1611.636,0.279,0.622,0.835,1.33,1.612,1.612,361.014,694.889,1014.028,1391.267,1743.312,1743.312,0.722,1.39,2.028,2.783,3.487,3.487,388.912,740.887,1212.007,1391.928,1878.983,1878.983,0.389,0.741,1.212,1.392,1.879,1.879,4.497,71.932,165.335,213.701,295.5,295.5,0.069,1.108,2.547,3.292,4.553,4.553
140905,1409,14,KHM,Kampong Soeng,Preah Sdach,Prey Veng,Cambodia,9442.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.524,48.524,0.0,0.0,0.0,0.0,2.426,2.426,0.0,52.883,264.85,568.573,956.872,956.872,0.0,1.586,7.946,17.057,28.706,28.706,11.483,268.812,1300.158,2815.845,3755.266,3755.266,0.077,1.792,8.668,18.772,25.035,25.035,23.264,534.96,2202.492,3687.857,4312.6,4312.6,0.078,1.783,7.342,12.293,14.375,14.375,34.79,1573.728,4023.566,4831.872,5575.75,5575.75,0.174,7.869,20.118,24.159,27.879,27.879,34.79,1999.181,4364.333,5257.849,5952.979,5952.979,0.035,1.999,4.364,5.258,5.953,5.953,170.561,3479.155,5354.561,6096.497,6449.885,6449.885,0.341,6.958,10.709,12.193,12.9,12.9,612.148,4478.364,6150.461,6557.405,6758.193,6758.193,0.612,4.478,6.15,6.557,6.758,6.758,1.316,26.466,65.297,96.29,124.032,124.032,0.014,0.28,0.692,1.02,1.314,1.314
130207,1302,13,KHM,Kampong Sralau Muoy,Chhaeb,Preah Vihear,Cambodia,3347.589,0.0,0.0,274.519,274.519,274.519,274.519,0.0,0.0,54.904,54.904,54.904,54.904,0.0,274.519,274.519,597.613,946.777,946.777,0.0,27.452,27.452,59.761,94.678,94.678,0.0,274.519,946.777,1273.687,1898.045,1898.045,0.0,13.726,47.339,63.684,94.902,94.902,0.0,946.777,1898.045,2918.28,3227.211,3227.211,0.0,28.403,56.941,87.548,96.816,96.816,274.519,1273.687,2586.252,3227.211,3227.211,3227.211,1.83,8.491,17.242,21.515,21.515,21.515,274.519,1273.687,2918.28,3227.211,3227.211,3227.211,0.915,4.246,9.728,10.757,10.757,10.757,597.613,3227.211,3227.211,3227.211,3227.211,3227.211,2.988,16.136,16.136,16.136,16.136,16.136,946.777,3227.211,3227.211,3227.211,3227.211,3227.211,0.947,3.227,3.227,3.227,3.227,3.227,2586.252,3227.211,3227.211,3227.211,3227.211,3227.211,5.173,6.454,6.454,6.454,6.454,6.454,3227.211,3227.211,3227.211,3227.211,3227.211,3227.211,3.227,3.227,3.227,3.227,3.227,3.227,15.08,111.363,242.65,327.215,402.617,402.617,0.45,3.327,7.249,9.775,12.027,12.027
130208,1302,13,KHM,Kampong Sralau Pir,Chhaeb,Preah Vihear,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10602,106,1,KHM,Kampong Svay,Serei Saophoan,Banteay Meanchey,Cambodia,18285.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.294,1578.267,1908.788,1908.788,0.0,0.0,134.929,157.827,190.879,190.879,0.0,239.599,1578.267,1936.244,2421.897,2421.897,0.0,11.98,78.913,96.812,121.095,121.095,0.0,1320.705,1936.244,2232.715,2783.945,2783.945,0.0,39.621,58.087,66.981,83.518,83.518,0.0,1425.401,2085.835,2452.433,2886.076,2886.076,0.0,9.503,13.906,16.35,19.241,19.241,0.0,1456.767,2163.938,2506.477,2912.227,2912.227,0.0,4.856,7.213,8.355,9.707,9.707,0.0,1733.051,2502.924,2925.54,3507.425,3507.425,0.0,8.665,12.515,14.628,17.537,17.537,0.0,1733.051,2539.785,3078.146,3677.724,3677.724,0.0,1.733,2.54,3.078,3.678,3.678,0.0,2066.985,2814.034,3630.052,4291.498,4291.498,0.0,4.134,5.628,7.26,8.583,8.583,159.906,2310.172,3076.349,4081.537,4632.002,4632.002,0.16,2.31,3.076,4.082,4.632,4.632,0.16,82.802,316.808,375.372,458.87,458.87,0.001,0.453,1.733,2.053,2.509,2.509
60204,602,6,KHM,Kampong Svay,Kampong Svay,Kampong Thom,Cambodia,11119.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.628,3363.076,5004.678,5004.678,0.0,0.0,112.263,336.308,500.468,500.468,0.0,530.642,4180.21,6079.421,7436.428,7436.428,0.0,26.532,209.011,303.971,371.821,371.821,0.0,2731.689,6648.008,7841.195,8334.577,8334.577,0.0,81.951,199.44,235.236,250.037,250.037,0.0,3829.829,7355.794,8406.137,8856.705,8856.705,0.0,25.532,49.039,56.041,59.045,59.045,0.0,4425.759,7875.904,8654.784,9197.028,9197.028,0.0,14.753,26.253,28.849,30.657,30.657,49.45,6423.889,8615.547,9294.803,9711.794,9711.794,0.247,32.119,43.078,46.474,48.559,48.559,96.515,7041.113,8714.04,9314.848,9813.277,9813.277,0.097,7.041,8.714,9.315,9.813,9.813,826.696,7897.38,9314.848,9845.917,10099.691,10099.691,1.653,15.795,18.63,19.692,20.199,20.199,2488.163,8595.669,9744.434,10084.63,10288.127,10288.127,2.488,8.596,9.744,10.085,10.288,10.288,4.485,212.319,676.171,1045.97,1300.888,1300.888,0.04,1.909,6.081,9.406,11.699,11.699
80204,802,8,KHM,Kampong Svay,Kien Svay,Kandal,Cambodia,15601.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.68,550.68,0.0,0.0,0.0,0.0,16.52,16.52,0.0,0.0,0.0,191.908,550.68,550.68,0.0,0.0,0.0,1.279,3.671,3.671,0.0,0.0,0.0,550.68,550.68,550.68,0.0,0.0,0.0,1.836,1.836,1.836,0.0,0.0,191.908,550.68,970.646,970.646,0.0,0.0,0.96,2.753,4.853,4.853,0.0,0.0,191.908,550.68,970.646,970.646,0.0,0.0,0.192,0.551,0.971,0.971,0.0,0.0,550.68,760.546,970.646,970.646,0.0,0.0,1.101,1.521,1.941,1.941,0.0,550.68,970.646,970.646,970.646,970.646,0.0,0.551,0.971,0.971,0.971,0.971,0.0,0.551,3.223,8.911,30.763,30.763,0.0,0.004,0.021,0.057,0.197,0.197
170602,1706,17,KHM,Kampong Thkov,Kralanh,Siemreap,Cambodia,7386.732,0.0,202.845,619.094,907.927,1235.703,1235.703,0.0,40.569,123.819,181.585,247.141,247.141,0.0,202.845,619.094,907.927,1271.316,1271.316,0.0,20.284,61.909,90.793,127.132,127.132,0.0,202.845,653.433,973.738,2140.476,2140.476,0.0,10.142,32.672,48.687,107.024,107.024,0.0,202.845,790.258,1803.223,2442.884,2442.884,0.0,6.085,23.708,54.097,73.287,73.287,0.0,202.845,1220.454,2159.734,2603.162,2603.162,0.0,1.352,8.136,14.398,17.354,17.354,0.0,202.845,1436.097,2285.176,2699.654,2699.654,0.0,0.676,4.787,7.617,8.999,8.999,0.0,235.638,1830.886,2457.431,3123.513,3123.513,0.0,1.178,9.154,12.287,15.618,15.618,0.0,235.638,1845.269,2560.832,3187.208,3187.208,0.0,0.236,1.845,2.561,3.187,3.187,0.0,584.466,2068.816,2881.279,4053.839,4053.839,0.0,1.169,4.138,5.763,8.108,8.108,0.0,963.143,2427.32,3187.794,4617.573,4617.573,0.0,0.963,2.427,3.188,4.618,4.618,0.0,82.655,272.596,420.976,612.466,612.466,0.0,1.119,3.69,5.699,8.291,8.291
60703,607,6,KHM,Kampong Thma,Santuk,Kampong Thom,Cambodia,10211.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.063,173.264,312.616,788.522,788.522,0.0,3.706,17.326,31.262,78.852,78.852,0.0,204.649,1397.57,2116.64,3274.515,3274.515,0.0,10.232,69.878,105.832,163.726,163.726,37.063,1595.484,3376.559,5184.536,6306.867,6306.867,1.112,47.865,101.297,155.536,189.206,189.206,62.219,2107.301,3865.326,5887.123,6639.985,6639.985,0.415,14.049,25.769,39.247,44.267,44.267,93.604,2344.451,5121.701,6270.905,6750.573,6750.573,0.312,7.815,17.072,20.903,22.502,22.502,520.882,3060.836,5954.848,6873.742,8125.998,8125.998,2.604,15.304,29.774,34.369,40.63,40.63,601.204,3529.668,6277.188,7236.586,8305.045,8305.045,0.601,3.53,6.277,7.237,8.305,8.305,1141.376,5031.374,6825.827,8111.153,8656.061,8656.061,2.283,10.063,13.652,16.222,17.312,17.312,1794.923,5655.184,7715.069,8556.854,8870.495,8870.495,1.795,5.655,7.715,8.557,8.87,8.87,9.122,118.219,288.761,419.165,573.67,573.67,0.089,1.158,2.828,4.105,5.618,5.618
60302,603,6,KHM,Kampong Thum,Stueng Saen,Kampong Thom,Cambodia,5189.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.222,3182.312,3888.4,3888.4,0.0,0.0,68.161,159.116,194.42,194.42,0.0,209.021,3560.781,3904.661,4026.65,4026.65,0.0,6.271,106.823,117.14,120.799,120.799,0.0,1062.62,3743.125,3987.749,4049.125,4049.125,0.0,7.084,24.954,26.585,26.994,26.994,0.0,1618.812,3845.953,4026.65,4077.379,4077.379,0.0,5.396,12.82,13.422,13.591,13.591,0.0,2668.28,3958.255,4049.125,4090.09,4090.09,0.0,13.341,19.791,20.246,20.45,20.45,0.0,2875.937,3971.163,4059.592,4113.678,4113.678,0.0,2.876,3.971,4.06,4.114,4.114,0.0,3570.947,4049.125,4090.09,4141.873,4141.873,0.0,7.142,8.098,8.18,8.284,8.284,0.0,3779.005,4059.592,4141.873,4141.873,4141.873,0.0,3.779,4.06,4.142,4.142,4.142,0.0,45.889,248.679,352.89,392.795,392.795,0.0,0.884,4.792,6.799,7.568,7.568
