ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_C5,RP5_builtup_WSF19_C4,RP5_builtup_WSF19_C3,RP5_builtup_WSF19_C2,RP5_builtup_WSF19_C1,RP5_builtup_WSF19_C0,RP5_builtup_WSF19_C5_EAE,RP5_builtup_WSF19_C4_EAE,RP5_builtup_WSF19_C3_EAE,RP5_builtup_WSF19_C2_EAE,RP5_builtup_WSF19_C1_EAE,RP5_builtup_WSF19_C0_EAE,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP75_builtup_WSF19_C5,RP75_builtup_WSF19_C4,RP75_builtup_WSF19_C3,RP75_builtup_WSF19_C2,RP75_builtup_WSF19_C1,RP75_builtup_WSF19_C0,RP75_builtup_WSF19_C5_EAE,RP75_builtup_WSF19_C4_EAE,RP75_builtup_WSF19_C3_EAE,RP75_builtup_WSF19_C2_EAE,RP75_builtup_WSF19_C1_EAE,RP75_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP250_builtup_WSF19_C5,RP250_builtup_WSF19_C4,RP250_builtup_WSF19_C3,RP250_builtup_WSF19_C2,RP250_builtup_WSF19_C1,RP250_builtup_WSF19_C0,RP250_builtup_WSF19_C5_EAE,RP250_builtup_WSF19_C4_EAE,RP250_builtup_WSF19_C3_EAE,RP250_builtup_WSF19_C2_EAE,RP250_builtup_WSF19_C1_EAE,RP250_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,RP1000_builtup_WSF19_C5,RP1000_builtup_WSF19_C4,RP1000_builtup_WSF19_C3,RP1000_builtup_WSF19_C2,RP1000_builtup_WSF19_C1,RP1000_builtup_WSF19_C0,RP1000_builtup_WSF19_C5_EAE,RP1000_builtup_WSF19_C4_EAE,RP1000_builtup_WSF19_C3_EAE,RP1000_builtup_WSF19_C2_EAE,RP1000_builtup_WSF19_C1_EAE,RP1000_builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
20607,206,2,KHM,Kakaoh,Moung Ruessei,Battambang,Cambodia,119.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.052,0.052,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.14,2.035,2.035,0.0,0.0,0.0,0.004,0.061,0.061,0.0,0.0,0.026,0.983,6.753,6.753,0.0,0.0,0.0,0.007,0.045,0.045,0.0,0.012,0.084,3.186,11.117,11.117,0.0,0.0,0.0,0.011,0.037,0.037,0.0,0.015,1.483,9.353,22.615,22.615,0.0,0.0,0.007,0.047,0.113,0.113,0.0,0.015,1.961,10.989,27.764,27.764,0.0,0.0,0.002,0.011,0.028,0.028,0.0,0.135,3.943,18.975,40.935,40.935,0.0,0.0,0.008,0.038,0.082,0.082,0.012,0.197,11.359,25.439,49.893,49.893,0.0,0.0,0.011,0.025,0.05,0.05,0.0,0.001,0.029,0.143,0.419,0.419,0.0,0.0,0.024,0.12,0.352,0.352
60704,607,6,KHM,Kakaoh,Santuk,Kampong Thom,Cambodia,112.362,0.0,0.0,0.0,0.0,0.725,0.725,0.0,0.0,0.0,0.0,0.145,0.145,0.0,0.0,0.0,0.106,1.167,1.167,0.0,0.0,0.0,0.011,0.117,0.117,0.0,0.0,0.43,2.676,3.673,3.673,0.0,0.0,0.021,0.134,0.184,0.184,0.0,0.13,2.796,4.562,4.626,4.626,0.0,0.004,0.084,0.137,0.139,0.139,0.0,0.43,3.685,4.626,4.661,4.661,0.0,0.003,0.025,0.031,0.031,0.031,0.0,0.576,4.408,4.626,4.677,4.677,0.0,0.002,0.015,0.015,0.016,0.016,0.0,2.255,4.425,4.636,4.688,4.688,0.0,0.011,0.022,0.023,0.023,0.023,0.0,2.775,4.46,4.636,4.694,4.694,0.0,0.003,0.004,0.005,0.005,0.005,0.0,4.294,4.493,4.676,5.46,5.46,0.0,0.009,0.009,0.009,0.011,0.011,0.0,4.431,4.676,5.449,5.467,5.467,0.0,0.004,0.005,0.005,0.005,0.005,0.0,0.036,0.185,0.37,0.675,0.675,0.0,0.032,0.165,0.329,0.601,0.601
160604,1606,16,KHM,Kalai,Ou Chum,Ratanak Kiri,Cambodia,3.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121401,1214,12,KHM,Kamboul,Kamboul,Phnom Penh,Cambodia,255.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.035,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.035,0.163,0.163,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.163,0.163,0.163,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.035,0.291,0.372,0.372,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.163,0.372,0.389,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.372,0.894,0.894,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.372,0.389,1.187,1.187,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.004,0.008,0.008,0.0,0.0,0.0,0.001,0.003,0.003
210403,2104,21,KHM,Kamnab,Kiri Vong,Takeo,Cambodia,20.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502,4.199,4.199,0.0,0.0,0.0,0.008,0.021,0.021,0.0,0.0,3.785,6.573,13.827,13.827,0.0,0.0,0.004,0.007,0.014,0.014,0.0,6.552,17.847,20.882,20.882,20.882,0.0,0.013,0.036,0.042,0.042,0.042,0.0,15.201,20.882,20.882,20.882,20.882,0.0,0.015,0.021,0.021,0.021,0.021,0.0,0.028,0.06,0.077,0.097,0.097,0.0,0.136,0.289,0.367,0.467,0.467
210404,2104,21,KHM,Kampeaeng,Kiri Vong,Takeo,Cambodia,43.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.628,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.048,0.709,0.709,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.006,0.006
210605,2106,21,KHM,Kampeaeng,Prey Kabbas,Takeo,Cambodia,61.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.036,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180301,1803,18,KHM,Kampenh,Stueng Hav,Preah Sihanouk,Cambodia,41.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190101,1901,19,KHM,Kamphun,Sesan,Stung Treng,Cambodia,34.804,4.823,12.386,15.372,16.487,17.903,17.903,0.965,2.477,3.074,3.297,3.581,3.581,11.645,17.903,19.257,19.257,19.257,19.257,1.164,1.79,1.926,1.926,1.926,1.926,16.487,19.257,19.257,19.257,19.257,19.257,0.824,0.963,0.963,0.963,0.963,0.963,19.257,19.257,19.257,19.257,19.257,19.257,0.578,0.578,0.578,0.578,0.578,0.578,19.257,19.257,19.257,19.257,19.257,19.257,0.128,0.128,0.128,0.128,0.128,0.128,19.257,19.257,19.257,19.257,19.257,19.257,0.064,0.064,0.064,0.064,0.064,0.064,19.257,19.257,19.257,19.257,19.257,19.257,0.096,0.096,0.096,0.096,0.096,0.096,19.257,19.257,19.257,19.257,19.257,19.257,0.019,0.019,0.019,0.019,0.019,0.019,19.257,19.257,19.257,19.257,19.257,19.257,0.039,0.039,0.039,0.039,0.039,0.039,19.257,19.257,19.257,19.257,19.257,19.257,0.019,0.019,0.019,0.019,0.019,0.019,3.897,6.174,6.906,7.129,7.413,7.413,11.197,17.739,19.843,20.484,21.298,21.298
250706,2507,25,KHM,Kampoan,Memot,Tboung Khmum,Cambodia,36.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.012,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.023,0.023,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.023,0.023,0.023,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.023,0.04,0.04,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.003,0.003
200305,2003,20,KHM,Kampong Ampil,Rumduol,Svay Rieng,Cambodia,22.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.095,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.107,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.0,0.0,0.001,0.003,0.011,0.011
70803,708,7,KHM,Kampong Bay,Kampot,Kampot,Cambodia,90.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647,1.647,0.0,0.0,0.0,0.0,0.165,0.165,0.0,0.0,1.647,13.001,55.633,55.633,0.0,0.0,0.082,0.65,2.782,2.782,0.0,1.647,38.964,66.326,71.507,71.507,0.0,0.049,1.169,1.99,2.145,2.145,0.0,18.199,68.173,75.141,76.275,76.275,0.0,0.121,0.454,0.501,0.509,0.509,0.0,47.823,73.278,78.032,79.649,79.649,0.0,0.159,0.244,0.26,0.265,0.265,5.439,76.363,79.66,79.672,79.672,79.672,0.027,0.382,0.398,0.398,0.398,0.398,26.805,79.122,79.672,79.672,79.672,79.672,0.027,0.079,0.08,0.08,0.08,0.08,70.705,79.672,79.672,79.672,79.672,79.672,0.141,0.159,0.159,0.159,0.159,0.159,78.853,79.672,79.672,79.672,79.672,79.672,0.079,0.08,0.08,0.08,0.08,0.08,0.274,1.03,2.667,4.118,6.583,6.583,0.305,1.144,2.963,4.575,7.313,7.313
200303,2003,20,KHM,Kampong Chak,Rumduol,Svay Rieng,Cambodia,53.069,0.0,0.0,0.702,4.1,7.8,7.8,0.0,0.0,0.14,0.82,1.56,1.56,0.0,0.0,0.702,5.66,9.232,9.232,0.0,0.0,0.07,0.566,0.923,0.923,0.0,0.0,3.383,6.872,11.756,11.756,0.0,0.0,0.169,0.344,0.588,0.588,0.0,0.0,3.868,8.812,12.867,12.867,0.0,0.0,0.116,0.264,0.386,0.386,0.0,0.0,3.938,9.086,14.829,14.829,0.0,0.0,0.026,0.061,0.099,0.099,0.0,0.0,4.496,9.465,15.13,15.13,0.0,0.0,0.015,0.032,0.05,0.05,0.0,0.0,5.543,10.524,16.233,16.233,0.0,0.0,0.028,0.053,0.081,0.081,0.0,0.0,6.154,10.585,16.623,16.623,0.0,0.0,0.006,0.011,0.017,0.017,0.0,0.0,6.715,11.489,18.318,18.318,0.0,0.0,0.013,0.023,0.037,0.037,0.0,0.0,7.685,12.204,19.788,19.788,0.0,0.0,0.008,0.012,0.02,0.02,0.0,0.0,0.592,2.185,3.761,3.761,0.0,0.0,1.116,4.116,7.086,7.086
30502,305,3,KHM,Kampong Cham,Kampong Cham,Kampong Cham,Cambodia,105.289,3.728,4.845,6.17,7.731,9.216,9.216,0.746,0.969,1.234,1.546,1.843,1.843,4.845,9.216,11.13,13.766,15.329,15.329,0.484,0.922,1.113,1.377,1.533,1.533,7.731,13.766,21.404,28.036,32.065,32.065,0.387,0.688,1.07,1.402,1.603,1.603,10.634,23.539,34.847,41.943,50.487,50.487,0.319,0.706,1.045,1.258,1.515,1.515,11.13,30.416,41.855,51.478,58.072,58.072,0.074,0.203,0.279,0.343,0.387,0.387,14.468,34.847,50.741,57.981,65.071,65.071,0.048,0.116,0.169,0.193,0.217,0.217,22.756,50.016,65.855,72.723,73.526,73.526,0.114,0.25,0.329,0.364,0.368,0.368,27.294,52.834,69.587,73.526,73.526,73.526,0.027,0.053,0.07,0.074,0.074,0.074,33.93,65.855,73.526,74.438,74.932,74.932,0.068,0.132,0.147,0.149,0.15,0.15,43.749,72.723,74.932,77.43,77.43,77.43,0.044,0.073,0.075,0.077,0.077,0.077,2.311,4.111,5.532,6.783,7.767,7.767,2.195,3.905,5.254,6.442,7.376,7.376
100402,1004,10,KHM,Kampong Cham,Sambour,Kratie,Cambodia,42.844,7.122,11.131,14.234,15.376,16.98,16.98,1.424,2.226,2.847,3.075,3.396,3.396,10.483,14.949,19.017,20.792,22.073,22.073,1.048,1.495,1.902,2.079,2.207,2.207,13.528,19.23,23.148,24.122,24.709,24.709,0.676,0.962,1.157,1.206,1.235,1.235,18.081,23.972,26.15,26.999,27.822,27.822,0.542,0.719,0.785,0.81,0.835,0.835,20.449,25.712,27.311,28.21,29.524,29.524,0.136,0.171,0.182,0.188,0.197,0.197,21.929,26.284,28.117,29.359,30.242,30.242,0.073,0.088,0.094,0.098,0.101,0.101,23.687,28.075,30.445,31.245,32.257,32.257,0.118,0.14,0.152,0.156,0.161,0.161,24.915,29.158,30.786,32.027,32.658,32.658,0.025,0.029,0.031,0.032,0.033,0.033,26.384,30.651,32.524,33.155,33.439,33.439,0.053,0.061,0.065,0.066,0.067,0.067,28.716,32.421,33.209,33.69,34.327,34.327,0.029,0.032,0.033,0.034,0.034,0.034,4.126,5.924,7.247,7.745,8.266,8.266,9.63,13.827,16.916,18.076,19.294,19.294
80303,803,8,KHM,Kampong Chamlang,Khsach Kandal,Kandal,Cambodia,48.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.619,0.769,0.769,0.0,0.0,0.003,0.003,0.004,0.004,0.0,0.003,0.579,0.865,1.23,1.23,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.122,0.865,1.432,2.511,2.511,0.0,0.0,0.002,0.003,0.005,0.005,0.0,0.537,1.197,2.522,4.584,4.584,0.0,0.001,0.001,0.003,0.005,0.005,0.0,0.001,0.006,0.009,0.015,0.015,0.0,0.002,0.012,0.019,0.03,0.03
200504,2005,20,KHM,Kampong Chamlang,Svay Chrum,Svay Rieng,Cambodia,68.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.442,0.524,0.852,0.852,0.0,0.003,0.013,0.016,0.026,0.026,0.0,0.407,0.524,0.842,0.867,0.867,0.0,0.003,0.003,0.006,0.006,0.006,0.0,0.407,0.524,0.852,0.879,0.879,0.0,0.001,0.002,0.003,0.003,0.003,0.0,0.431,0.842,0.867,1.152,1.152,0.0,0.002,0.004,0.004,0.006,0.006,0.0,0.513,0.852,1.273,1.898,1.898,0.0,0.001,0.001,0.001,0.002,0.002,0.106,0.864,2.532,6.553,10.324,10.324,0.0,0.002,0.005,0.013,0.021,0.021,0.407,1.198,5.834,11.255,16.308,16.308,0.0,0.001,0.006,0.011,0.016,0.016,0.001,0.013,0.034,0.054,0.079,0.079,0.001,0.019,0.05,0.079,0.115,0.115
60804,608,6,KHM,Kampong Chen Cheung,Stoung,Kampong Thom,Cambodia,72.991,0.0,0.0,2.779,6.188,15.442,15.442,0.0,0.0,0.556,1.238,3.088,3.088,0.0,3.498,5.139,15.33,23.308,23.308,0.0,0.35,0.514,1.533,2.331,2.331,0.0,3.544,10.542,22.709,28.295,28.295,0.0,0.177,0.527,1.135,1.415,1.415,0.0,3.984,20.3,29.602,52.034,52.034,0.0,0.12,0.609,0.888,1.561,1.561,0.0,4.002,24.018,32.932,55.337,55.337,0.0,0.027,0.16,0.22,0.369,0.369,0.0,4.037,24.234,36.152,55.951,55.951,0.0,0.013,0.081,0.121,0.187,0.187,0.0,5.124,27.206,40.69,57.572,57.572,0.0,0.026,0.136,0.203,0.288,0.288,0.0,6.576,29.658,44.569,58.605,58.605,0.0,0.007,0.03,0.045,0.059,0.059,0.0,11.603,32.433,49.143,62.398,62.398,0.0,0.023,0.065,0.098,0.125,0.125,0.0,17.846,37.685,53.433,64.95,64.95,0.0,0.018,0.038,0.053,0.065,0.065,0.0,0.76,2.715,5.534,9.487,9.487,0.0,1.041,3.72,7.582,12.997,12.997
60805,608,6,KHM,Kampong Chen Tboung,Stoung,Kampong Thom,Cambodia,111.992,0.0,0.0,0.0,0.059,2.515,2.515,0.0,0.0,0.0,0.012,0.503,0.503,0.0,0.0,0.056,0.809,4.735,4.735,0.0,0.0,0.006,0.081,0.474,0.474,0.0,0.0,0.064,2.683,8.206,8.206,0.0,0.0,0.003,0.134,0.41,0.41,0.0,0.0,0.656,4.065,19.137,19.137,0.0,0.0,0.02,0.122,0.574,0.574,0.0,0.0,0.854,5.604,22.728,22.728,0.0,0.0,0.006,0.037,0.152,0.152,0.0,0.0,1.33,6.37,24.127,24.127,0.0,0.0,0.004,0.021,0.08,0.08,0.0,0.0,2.686,8.43,32.118,32.118,0.0,0.0,0.013,0.042,0.161,0.161,0.0,0.0,2.686,9.581,33.357,33.357,0.0,0.0,0.003,0.01,0.033,0.033,0.0,0.0,3.246,14.747,39.081,39.081,0.0,0.0,0.006,0.029,0.078,0.078,0.0,0.057,4.624,15.353,42.652,42.652,0.0,0.0,0.005,0.015,0.043,0.043,0.0,0.0,0.066,0.504,2.508,2.508,0.0,0.0,0.059,0.45,2.239,2.239
40302,403,4,KHM,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,236.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.066,0.803,0.972,1.699,1.699,0.0,0.003,0.04,0.049,0.085,0.085,0.066,1.807,3.127,3.883,5.84,5.84,0.002,0.054,0.094,0.116,0.175,0.175,0.599,2.375,3.883,5.945,6.417,6.417,0.004,0.016,0.026,0.04,0.043,0.043,0.599,2.375,4.619,6.203,8.102,8.102,0.002,0.008,0.015,0.021,0.027,0.027,0.972,3.679,6.203,9.365,10.672,10.672,0.005,0.018,0.031,0.047,0.053,0.053,0.972,3.883,7.172,10.521,11.188,11.188,0.001,0.004,0.007,0.011,0.011,0.011,1.699,6.016,10.521,11.222,12.85,12.85,0.003,0.012,0.021,0.022,0.026,0.026,2.375,7.172,11.222,13.337,15.251,15.251,0.002,0.007,0.011,0.013,0.015,0.015,0.02,0.123,0.246,0.319,0.438,0.438,0.008,0.052,0.104,0.135,0.186,0.186
