ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP10_pop_WPOP20_C6,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C6_EAE,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C6,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C6_EAE,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C6,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C6_EAE,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C6,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C6_EAE,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C6,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C6_EAE,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C6,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C6_EAE,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE%,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,3326.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.068,2989.068,0.0,0.0,0.0,0.0,0.0,29.891,29.891,0.0,0.0,0.0,0.0,0.0,2989.068,2989.068,0.0,0.0,0.0,0.0,0.0,14.945,14.945,0.0,0.0,0.0,0.0,0.0,2989.068,2989.068,0.0,0.0,0.0,0.0,0.0,8.967,8.967,0.0,0.0,0.0,0.0,0.0,53.803,53.803,0.0,0.0,0.0,0.0,0.0,1.617,1.617
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,6374.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.931,5856.931,0.0,0.0,0.0,0.0,0.0,29.285,29.285,0.0,0.0,0.0,0.0,0.0,5856.931,5856.931,0.0,0.0,0.0,0.0,0.0,17.571,17.571,0.0,0.0,0.0,0.0,0.0,46.855,46.855,0.0,0.0,0.0,0.0,0.0,0.735,0.735
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,5972.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.345,5660.345,0.0,0.0,0.0,0.0,0.0,56.603,56.603,0.0,0.0,0.0,0.0,0.0,5660.345,5660.345,0.0,0.0,0.0,0.0,0.0,28.302,28.302,0.0,0.0,0.0,0.0,0.0,5660.345,5660.345,0.0,0.0,0.0,0.0,0.0,16.981,16.981,0.0,0.0,0.0,0.0,0.0,101.886,101.886,0.0,0.0,0.0,0.0,0.0,1.706,1.706
200404,2004,20,KHM,Angk Prasrae,Romeas Haek,Svay Rieng,Cambodia,4155.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.924,3981.924,0.0,0.0,0.0,0.0,0.0,39.819,39.819,0.0,0.0,0.0,0.0,0.0,3981.924,3981.924,0.0,0.0,0.0,0.0,0.0,19.91,19.91,0.0,0.0,0.0,0.0,0.0,3981.924,3981.924,0.0,0.0,0.0,0.0,0.0,11.946,11.946,0.0,0.0,0.0,0.0,0.0,71.675,71.675,0.0,0.0,0.0,0.0,0.0,1.725,1.725
70509,705,7,KHM,Angk Romeas,Dang Tong,Kampot,Cambodia,8506.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8187.432,8187.432,0.0,0.0,0.0,0.0,0.0,81.874,81.874,0.0,0.0,0.0,0.0,0.0,8187.432,8187.432,0.0,0.0,0.0,0.0,0.0,40.937,40.937,0.0,0.0,0.0,0.0,8187.432,8187.432,8187.432,0.0,0.0,0.0,0.0,24.562,24.562,24.562,0.0,0.0,0.0,0.0,24.562,147.374,147.374,0.0,0.0,0.0,0.0,0.289,1.733,1.733
210901,2109,21,KHM,Angk Ta Saom,Tram Kak,Takeo,Cambodia,13925.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13299.218,13299.218,0.0,0.0,0.0,0.0,0.0,132.992,132.992,0.0,0.0,0.0,0.0,0.0,13299.218,13299.218,0.0,0.0,0.0,0.0,0.0,66.496,66.496,0.0,0.0,0.0,0.0,0.0,13299.218,13299.218,0.0,0.0,0.0,0.0,0.0,39.898,39.898,0.0,0.0,0.0,0.0,0.0,239.386,239.386,0.0,0.0,0.0,0.0,0.0,1.719,1.719
200501,2005,20,KHM,Angk Ta Sou,Svay Chrum,Svay Rieng,Cambodia,4300.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.595,4300.595,0.0,0.0,0.0,0.0,0.0,43.006,43.006,0.0,0.0,0.0,0.0,0.0,4300.595,4300.595,0.0,0.0,0.0,0.0,0.0,21.503,21.503,0.0,0.0,0.0,0.0,0.0,4300.595,4300.595,0.0,0.0,0.0,0.0,0.0,12.902,12.902,0.0,0.0,0.0,0.0,0.0,77.411,77.411,0.0,0.0,0.0,0.0,0.0,1.8,1.8
210601,2106,21,KHM,Angkanh,Prey Kabbas,Takeo,Cambodia,4558.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.575,4386.575,0.0,0.0,0.0,0.0,0.0,43.866,43.866,0.0,0.0,0.0,0.0,0.0,4386.575,4386.575,0.0,0.0,0.0,0.0,0.0,21.933,21.933,0.0,0.0,0.0,0.0,0.0,4386.575,4386.575,0.0,0.0,0.0,0.0,0.0,13.16,13.16,0.0,0.0,0.0,0.0,0.0,78.958,78.958,0.0,0.0,0.0,0.0,0.0,1.732,1.732
211001,2110,21,KHM,Angkanh,Treang,Takeo,Cambodia,3667.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.699,3667.699,0.0,0.0,0.0,0.0,0.0,36.677,36.677,0.0,0.0,0.0,0.0,0.0,3667.699,3667.699,0.0,0.0,0.0,0.0,0.0,18.338,18.338,0.0,0.0,0.0,0.0,0.0,3667.699,3667.699,0.0,0.0,0.0,0.0,0.0,11.003,11.003,0.0,0.0,0.0,0.0,0.0,66.019,66.019,0.0,0.0,0.0,0.0,0.0,1.8,1.8
230101,2301,23,KHM,Angkaol,Damnak Chang'aeur,Kep,Cambodia,12171.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7424.002,7424.002,0.0,0.0,0.0,0.0,0.0,74.24,74.24,0.0,0.0,0.0,0.0,0.0,7424.002,7424.002,0.0,0.0,0.0,0.0,0.0,37.12,37.12,0.0,0.0,0.0,0.0,7424.002,7424.002,7424.002,0.0,0.0,0.0,0.0,22.272,22.272,22.272,0.0,0.0,0.0,0.0,22.272,133.632,133.632,0.0,0.0,0.0,0.0,0.183,1.098,1.098
140601,1406,14,KHM,Angkor Angk,Peam Chor,Prey Veng,Cambodia,2320.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.797,2216.797,0.0,0.0,0.0,0.0,0.0,22.168,22.168,0.0,0.0,0.0,0.0,0.0,2216.797,2216.797,0.0,0.0,0.0,0.0,0.0,11.084,11.084,0.0,0.0,0.0,0.0,0.0,2216.797,2216.797,0.0,0.0,0.0,0.0,0.0,6.65,6.65,0.0,0.0,0.0,0.0,0.0,39.902,39.902,0.0,0.0,0.0,0.0,0.0,1.719,1.719
21002,210,2,KHM,Angkor Ban,Sampov Lun,Battambang,Cambodia,1878.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.399,1111.399,0.0,0.0,0.0,0.0,0.0,3.334,3.334,0.0,0.0,0.0,0.0,0.0,3.334,3.334,0.0,0.0,0.0,0.0,0.0,0.177,0.177
30701,307,3,KHM,Angkor Ban,Kang Meas,Kampong Cham,Cambodia,7297.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7264.882,7264.882,0.0,0.0,0.0,0.0,0.0,36.324,36.324,0.0,0.0,0.0,0.0,0.0,7264.882,7264.882,0.0,0.0,0.0,0.0,0.0,21.795,21.795,0.0,0.0,0.0,0.0,0.0,58.119,58.119,0.0,0.0,0.0,0.0,0.0,0.796,0.796
210101,2101,21,KHM,Angkor Borei,Angkor Borei,Takeo,Cambodia,10530.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10107.574,10107.574,0.0,0.0,0.0,0.0,0.0,101.076,101.076,0.0,0.0,0.0,0.0,0.0,10107.574,10107.574,0.0,0.0,0.0,0.0,0.0,50.538,50.538,0.0,0.0,0.0,0.0,0.0,10107.574,10107.574,0.0,0.0,0.0,0.0,0.0,30.323,30.323,0.0,0.0,0.0,0.0,0.0,181.936,181.936,0.0,0.0,0.0,0.0,0.0,1.728,1.728
140901,1409,14,KHM,Angkor Reach,Preah Sdach,Prey Veng,Cambodia,10313.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9935.084,9935.084,0.0,0.0,0.0,0.0,0.0,99.351,99.351,0.0,0.0,0.0,0.0,0.0,9935.084,9935.084,0.0,0.0,0.0,0.0,0.0,49.675,49.675,0.0,0.0,0.0,0.0,0.0,9935.084,9935.084,0.0,0.0,0.0,0.0,0.0,29.805,29.805,0.0,0.0,0.0,0.0,0.0,178.832,178.832,0.0,0.0,0.0,0.0,0.0,1.734,1.734
140501,1405,14,KHM,Angkor Sar,Me Sang,Prey Veng,Cambodia,7394.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7156.379,7156.379,0.0,0.0,0.0,0.0,0.0,71.564,71.564,0.0,0.0,0.0,0.0,0.0,7156.379,7156.379,0.0,0.0,0.0,0.0,0.0,35.782,35.782,0.0,0.0,0.0,0.0,0.0,7156.379,7156.379,0.0,0.0,0.0,0.0,0.0,21.469,21.469,0.0,0.0,0.0,0.0,0.0,128.815,128.815,0.0,0.0,0.0,0.0,0.0,1.742,1.742
141301,1413,14,KHM,Angkor Tret,Svay Antor,Prey Veng,Cambodia,6486.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6277.913,6277.913,0.0,0.0,0.0,0.0,0.0,62.779,62.779,0.0,0.0,0.0,0.0,0.0,6277.913,6277.913,0.0,0.0,0.0,0.0,0.0,31.39,31.39,0.0,0.0,0.0,0.0,0.0,6277.913,6277.913,0.0,0.0,0.0,0.0,0.0,18.834,18.834,0.0,0.0,0.0,0.0,0.0,113.002,113.002,0.0,0.0,0.0,0.0,0.0,1.742,1.742
250201,2502,25,KHM,Anhchaeum,Tboung Khmum,Tboung Khmum,Cambodia,13216.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.025,5723.025,0.0,0.0,0.0,0.0,0.0,57.23,57.23,0.0,0.0,0.0,0.0,0.0,12548.218,12548.218,0.0,0.0,0.0,0.0,0.0,62.741,62.741,0.0,0.0,0.0,0.0,0.0,12548.218,12548.218,0.0,0.0,0.0,0.0,0.0,37.645,37.645,0.0,0.0,0.0,0.0,0.0,157.616,157.616,0.0,0.0,0.0,0.0,0.0,1.193,1.193
40101,401,4,KHM,Anhchanh Rung,Baribour,Kampong Chhnang,Cambodia,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70102,701,7,KHM,Ankor Chey,Angkor Chey,Kampot,Cambodia,2526.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.52,1943.52,0.0,0.0,0.0,0.0,0.0,19.435,19.435,0.0,0.0,0.0,0.0,0.0,1943.52,1943.52,0.0,0.0,0.0,0.0,0.0,9.718,9.718,0.0,0.0,0.0,0.0,0.0,1943.52,1943.52,0.0,0.0,0.0,0.0,0.0,5.831,5.831,0.0,0.0,0.0,0.0,0.0,34.983,34.983,0.0,0.0,0.0,0.0,0.0,1.385,1.385
190505,1905,19,KHM,Anlong Chrey,Thala Barivat,Stung Treng,Cambodia,3508.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.016,1231.016,0.0,0.0,0.0,0.0,0.0,3.693,3.693,0.0,0.0,0.0,0.0,0.0,3.693,3.693,0.0,0.0,0.0,0.0,0.0,0.105,0.105
190501,1905,19,KHM,Anlong Phe,Thala Barivat,Stung Treng,Cambodia,3737.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150603,1506,15,KHM,Anlong Reab,Veal Veaeng,Pursat,Cambodia,3703.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703.175,3703.175,0.0,0.0,0.0,0.0,0.0,18.516,18.516,0.0,0.0,0.0,0.0,0.0,3703.175,3703.175,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,29.625,29.625,0.0,0.0,0.0,0.0,0.0,0.8,0.8
80102,801,8,KHM,Anlong Romiet,Kandal Stueng,Kandal,Cambodia,8258.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.681,7694.681,0.0,0.0,0.0,0.0,0.0,38.473,38.473,0.0,0.0,0.0,0.0,0.0,7694.681,7694.681,0.0,0.0,0.0,0.0,0.0,23.084,23.084,0.0,0.0,0.0,0.0,0.0,61.557,61.557,0.0,0.0,0.0,0.0,0.0,0.745,0.745
20205,202,2,KHM,Anlong Run,Thma Koul,Battambang,Cambodia,3739.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170401,1704,17,KHM,Anlong Samnar,Chi Kraeng,Siemreap,Cambodia,14641.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150301,1503,15,KHM,Anlong Tnaot,Krakor,Pursat,Cambodia,10452.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.582,9688.582,0.0,0.0,0.0,0.0,0.0,29.066,29.066,0.0,0.0,0.0,0.0,0.0,29.066,29.066,0.0,0.0,0.0,0.0,0.0,0.278,0.278
220101,2201,22,KHM,Anlong Veaeng,Anlong Veaeng,Oddar Meanchey,Cambodia,122674.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20801,208,2,KHM,Anlong Vil,Sangkae,Battambang,Cambodia,19249.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150201,1502,15,KHM,Anlong Vil,Kandieng,Pursat,Cambodia,8147.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7052.441,7052.441,0.0,0.0,0.0,0.0,0.0,21.157,21.157,0.0,0.0,0.0,0.0,0.0,21.157,21.157,0.0,0.0,0.0,0.0,0.0,0.26,0.26
150302,1503,15,KHM,Ansa Chambak,Krakor,Pursat,Cambodia,7737.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7301.506,7301.506,0.0,0.0,0.0,0.0,0.0,21.905,21.905,0.0,0.0,0.0,0.0,0.0,21.905,21.905,0.0,0.0,0.0,0.0,0.0,0.283,0.283
